Date,UserName,Comment,Like
2025-10-15T16:41:43Z,@aria_setiawan,waduh lurus jadi kan coach justin gak tau sepak bola indonesia jadi gak sesedrhana riwayat jangan lempar supporter reaksi sesuai kondisi lapang yg lihat jadi dulu supporter gak pernah dikit dikit minta pecat yg gampang dikit dikit mecat tuh pihak federasi yg masalah dulu banyak korban sty gak pernah proses dulu instan patok tiap gagal juara aff ganti terus gitu loop tiap tahun rahasia umum main dbalik layar kait judi taruh campur tangan mafia intervensi main latih atur sogo sampe bahas masuk mata nazwa loh makanya orang orang sebut aff sarang mafia nah jaman masuk sty semua ubah gampang orang masuk ngaatur ganggu tuh penting orang orang sebut buka lah tuh anomali timnas mulai dokter abal abal main jadi malpraktek jadi banyak yg dukung sty buat ubah signifikan mulai sport sicience pola makan disiplin mindset timnas yg dar buat taktik atas lapang fundamental jadi plis lah dimengert timnas indonesia tuh bukan dar menang kalah aja kacau makanya supporter udah muak,1
2025-10-15T16:41:20Z,@CrookedYoun666,kochi,1
2025-10-15T16:41:16Z,@yogiekurniawan6151,main tua pelupessy32 thomandsandy30 kevindiks29 jordiamat33 kambuaya29,0
2025-10-15T16:40:29Z,@roccegcreation8087,bojan hondak dahh paling pas,0
2025-10-15T16:40:21Z,@fajarlukman2652,justin jemboaddd bukan cari konklusi malah cari bela tu cari jalan keluar tak botak judoll bukan cari sp salah sp bener susah emg dna judi wkwkwkwk,0
2025-10-15T16:39:33Z,@nadiefaputramaulana788,koci pecah bangsa,0
2025-10-15T16:39:30Z,@instalimbangan,bang fer undang ruang taktik biar ketemu koci,0
2025-10-15T16:39:24Z,@AbiThalib-u5j,pas ngomongin et koci panik wkwkwk cuci tangan yg bersih kuch jadi jubir,0
2025-10-15T16:39:09Z,@rieldotampubolon1585,makin luas cuci tangan awkoakwaokwao,0
2025-10-15T16:38:42Z,@rezaaditya8885,kolcar kalcer kolcar kalcer,0
2025-10-15T16:37:09Z,@justsuckit69,masalah main asia coba sebutin team mana pake pilosofi total football hasil asia,0
2025-10-15T16:36:49Z,@greatdonutello,koci mikirnya kaya instan terus padahal mulai baik liga cepat bukan masalah lama nggk nya lama makanya mulai jangan halang rakyat punya mimpi,3
2025-10-15T16:36:49Z,@azzachanel7545,inti erik tohir msih kalah sm pundit quot g jls yg cm ngoceh cari cuan tnpa mikir msrkt bnyk,0
2025-10-15T16:36:46Z,@rdbs99,gilak seru bet coo episode,2
2025-10-15T16:36:12Z,@Amen-g8y,ferry n arie yg lunak koci,16
2025-10-16T01:50:08Z,@jagmaharesi2486,pange,0
2025-10-16T03:32:15Z,@nnabcd,lebih tepat sadar,0
2025-10-15T16:35:53Z,@arissinaga2978,inggris thomas tuchel yg latih bang orang jerman,0
2025-10-15T16:35:52Z,@walkmorea,cuci tang y bersih tin justin,0
2025-10-15T16:34:36Z,@ZulvedeIsmal,total football kuno sekarang ngak total football cuma johan cruyff jadi main titik,0
2025-10-15T16:34:08Z,@muhammadafif7645,alah alah ferry ferry lu orang nya cerdas ngerti maksud kochi yg gw liat kalian cuma counter nyata kochii olah salah cari solusi cuma pundit ga adil buat kochi muak liat sepakbola lama gmna udah coba asam garam nya naiff bener ferry sama ari,0
2025-10-15T16:34:00Z,@arvangregorius4492,udah lah fer gk lu bawa afc u bagai benar seolah2 diaspora fine2 aja ngga sama sekali kompetisi kelompok umur is different cake sm senior kelompok umur lu mgkin perform minim diaspora senior forget it mau ngandelin pemaen liga joget doang sure goodluck,1
2025-10-15T18:33:28Z,@rizkyakbarmaulana1424,gw tuju sama lu bro gak jadi parameter liat pas main u19 pernah kalahin korsel stadion sawah main u19 korsel yg main epl sekarang yg u19 indo mana sekarang,0
2025-10-15T19:30:43Z,@arvangregorius4492,rizkyakbarmaulana1424 emg ud fakta utk jangka pendek diaspora emg game changer bener gk gantung lama sm diaspora lama2 bakal habis jg udah turun cm kalo bina dibenerin dr skrg hasil paling cepet baru liat tahun lg nah lama rentang tahun suka gk suka ngandelin diaspora nggu jalan paralel dua2nya program bina naturalisasi,0
2025-10-15T16:33:48Z,@ArifZaissproo,bang ferry org yg paling pantes ngecounter toweeeel,0
2025-10-15T16:33:29Z,@SusiloRegas,pikir bang fery terima,3
2025-10-15T16:33:28Z,@Daily_timnas,sumpah diskusi paling keren soal bola indonesia,4
2025-10-15T16:33:24Z,@TamhuluHulu,sty latih paling bagus dunia sangking bagus baru match pegang klub korea udah kena pecat wkwkk woy netizen sadar,1
2025-10-15T16:32:48Z,@oktorakris7518,kalau kalah hujat kalau menang sanjung biasa,0
2025-10-15T16:32:45Z,@Afixora,inti pecat dulu deh bintang laut habis pikir gimna cari coach yg bagus punya gaya yg cocok ditimnas,0
2025-10-15T16:32:43Z,@HaiseSetiawan,liga smp kayak awal futsal dulu gua pernah ikut sekolah kabupaten kota menang ketemu kabupaten kota sejawa timur dulu gk cakup nasional arang dana,0
2025-10-15T16:32:38Z,@aldoserena9589,main diaspora emang belanda budaya emang sana kan gak main belanda aja jay yg main italia verdonk prancis pelupessy belgia diks jerman apa main sana gaya belanda enggak lah apa maksain klub nya main gaya belanda gak lah main profesional kualitas nilai jalan gaya taktik latih bukti makanya main eropa contohin satu emang main timnas belanda main liga belanda semua emang virgil main belanda emang virgil maksain liverpool main total football enggak jadi alas budaya kayak alas bocil yg sama kakek2 tua,8
2025-10-15T16:32:06Z,@edysuryadi2245,kayak cape verde ga perlu bincang rumit deh lolos pildun asal pemain2 jago latih nya cocok federasi dukung hasil nya udah deh otw pildun sayang nya negeri terlalu banyak penting udah pemain2 full abroad aja rungkat,0
2025-10-15T16:32:03Z,@MWR_CHANEL,ratu tisa bos arya cuma sampah ga tau bola,0
2025-10-15T16:31:49Z,@umarmuhammad4350,tuh gua udah subs,0
2025-10-15T16:31:24Z,@tubagusreiza4945,video iklan layan masyarakat bagaimana cara cuci tangan baik benar,1
2025-10-15T16:30:27Z,@HellKitchen-x2w,tuju siap buat jadi sponsor team sd cibinong yg mau tanding,3
2025-10-15T16:30:18Z,@ozieahmadofficial8394,pernah jawab sama indra syafri kalau gak salah mau kembang filosofi filanesia,0
2025-10-15T16:30:12Z,@AkmalRizal_,liga sma masuk akal sih coba liat nbl,0
2025-10-15T16:29:35Z,@ErniNuryani-d2o,jejak,0
2025-10-15T16:29:13Z,@ookasah,cuci tangan dolo tak,0
2025-10-15T16:29:13Z,@GebolBulbul-yz9zo,justin mau belandalisasi semua,1
2025-10-15T16:27:24Z,@firmanrfaza2527,bener bangferry gausah belanda anjg,0
2025-10-15T16:27:24Z,@diamondgivenchy8147,justin nyari aman,0
2025-10-15T16:27:10Z,@bismohediyanto8184,total football sekarang gw tanya apa total football pernah juara dunia mikir,0
2025-10-15T16:27:03Z,@keycreativeagency9531,justin vs ferry liat beda beda level pola pikir rasional et minta si justin seh jadi malah gak mau intropeksi diri,0
2025-10-15T16:26:54Z,@Mielidi516,wkwkwk sibotak cuci tangan,0
2025-10-15T16:25:53Z,@edysaputra9763,lihat jalan timnas jelas sini et tanggung jawab sepenuh yg siapa yg jadi latih mau kelas pep latih city kelimpungan butuh periode tahun buat fondasi tim sama yg laku sty jadi kalo mau cari kambing hitam ketua federasi sini kalo mau maju jangan salah evaluasi pakai yg moga depan tim lebih baik viva indonesia,0
2025-10-15T16:25:09Z,@dorongdrum,aneh jug bg ferry ngebandingin u23 sm senior,0
2025-10-15T16:24:48Z,@loviluv,baru sini si koci nongol hari timnas gugur hari minggu pagi biasa langsung buat video timnas main betapa kecut yg pingin hindar netizen cinta timnas takut jadi sasar amuk gemar bola timnas,0
2025-10-15T16:38:19Z,@loviluv,memang salah satu yg tanggung jawab atas pecat sty ganti latih baru ga usah kelit lu koc semua tau omong lu lama gimana lu yg memang pingin ganti latih timnas kalah jadi china lu pingin quot probabilitas quot tingkat latih baru bukan sty sekarang apa probabilitas taek lu yg malah zonk dah lah ga usah sok an lu ngurusin timnas nonton liga aja ngga sok an ngurusin sepakbola nasional main nasional aja ga lu kenal urusin aja sepakbola luar belanda inggris arsenal apa sana jangan sepakbola negeri yg lu perhatiin sepakbola lokal aja ngga ah f k u lahh,0
2025-10-15T16:24:24Z,@EkaInayah24,gak suka dikit dikit pecat lu dukung sty pecat ganti,4
2025-10-15T16:24:16Z,@danitwa,bang fery objektif lanjuttt,0
2025-10-15T16:23:42Z,@vitovandersen2876,nitip sendal,0
2025-10-15T16:22:50Z,@asepmaman9976,teu iklas timnas gagal sama erik tohir sama si patrick lebih iklas gagal sama sty kana yg ngebangun timnas sty sama iwan bule,0
2025-10-15T16:22:45Z,@R.MuhamadFaizAmaliAuliaRachman,latih negara yg sama culture yg sama beda dgn sepakbola negara yg baik liga irak latih jg bukan irak brazil latih italy,0
2025-10-15T16:22:40Z,@firmanrfaza2527,maksain banget total football ajg omong kosong,0
2025-10-15T16:22:33Z,@Katou-sama,mantap koci,0
2025-10-15T16:21:37Z,@freddytanzil3581,jadi ajar obrol kalau sibotak mau terima terlalu bangga negara gak pernah juara piala dunia jaman jajah bilang jilat londo,0
2025-10-15T16:21:13Z,@AbiThalib-u5j,total football is total bullsh t passing2 kek ayam pala belanda kek pernah juara pildun ae total football mulu,0
2025-10-15T16:21:07Z,@gabrielphilemon6469,orang orang beneran peduli sama sepak bola indonesia salut respect,4
2025-10-15T16:20:59Z,@arvangregorius4492,tp iya sih cuma konoha timnas gagal pandit ikut disalahin wkwkwkwk luar negeri kayak ngga gini2 wkwkwkwkw emg kocak negara iq,0
2025-10-15T16:20:35Z,@billytanuwijaya8,ayo bikin kompetisi antar sd amp smp semangat,1
2025-10-15T16:20:03Z,@parhanadam4937,nah bikin milestone kayak hanif keboost subs,0
2025-10-15T16:19:57Z,@juwanndempo,kochi cuci tangan tuh takut sama kit quot suporter indonesia,0
2025-10-15T16:19:20Z,@Yogixsiput,jangan bahas u23 lah kelompok umur negar negara kuaat sepakbola asia hampir semua turun main muda kuat main eropa tim tim eropa gak ngasih izin main piala asia u23 loh model korea jepang iraq lai jadi turut gw jangan terlalu jumawa ngomong king indo king indo mulu biar lebih mijak bumi aja,0
2025-10-15T16:19:11Z,@refreshingtimelinee,yg gasuka sty main bukan pssi,0
2025-10-15T16:18:41Z,@bagusbagus9840,habis makan cuci tangan yg koci botak total football gagal total,0
2025-10-15T16:18:01Z,@yongkimulyadi8361,sebenernya koci objektif jelek2 bagus2 gak suka masyarakat indo kalo kritik bilang benci,0
2025-10-15T16:17:42Z,@DarmaKhayra-c9r,kata mau stop omongin timnas mana makan fuck lah,0
2025-10-15T16:17:30Z,@nusaantara6077,hadap ferry ama mamat koci cuman aki2 belanda asbun doang,0
2025-10-15T16:17:22Z,@abyanaaric5503,si botak ne mutar2 ngeles mulu counter fery ujung2nya jawab quot makanya gue bilang ganti quot asli tetap ngeyel kalau sty lebih baik pk si paling coach latih futsal paking tahu sepakbola,0
2025-10-15T16:16:48Z,@siriuscomet,izin putar coach justin sering langsung gak lamgsung jadi masalah coach justin benar kritis objektif sering kali benar milik ego besar tiap kali benar makin kuat ego quot lebih pintar quot buat diri benar benar quot humble quot beri selalu rasa diri quot rakyat jelata quot apresiasi usaha rendah buat apa usaha tetap ceplas ceplos gak saring mana mohon maaf beliau cukup sering arah publik hingga bahkan beberapa kali undang pssi diskusi quot rakyat jelata quot mana punya akaes satu sisi semua orang punya karakteristik attitude tetap attitude orang pintar mana ejek orang quot iq quot quot ternak ternak quot mohon maaf sekal gapapa ceplos jadi biasa sama sekali adab tunjuk bijaksana lalu alam dewasa,6
2025-10-15T18:56:11Z,@_PURNAAZHAR,jadi quot rakyat jelata quot udah pojok bang kalo atas yaudah maki ne raumum,2
2025-10-15T20:02:22Z,@siriuscomet,purnaazharwkwkw harap beliau lebih baik depan,1
2025-10-15T16:16:43Z,@yeuhwahyeu9498,bagai tonton netral selalu seru sih bahas debat gas tunggu kongres pssi masa depan gas undang exco moga yg mau,0
2025-10-15T16:16:40Z,@aldoserena9589,udah cocok main counter attack karna punya bek yg kuat yg bener2 kualitas jadi lini belakang benar aman2 aja tahan sempat datang punya sayap2 yg kencang counter klu main total football punya orang yg passing nya kayak tom haye aneh nya lu main total football haye lu cadangin kan aneh,0
2025-10-15T16:16:29Z,@ilyasyahsama2538,erik ten hag timnas indonesia,0
2025-10-15T16:15:30Z,@edelvice6769,jadi gin piala asia kan biasa awal tahun arti januari arti jadwal international break tahun november tahun depan maret juni september oktober november masing masing bulan match arti kurang lebih match uji coba kalo misal mau ganti latih sekarang waktu tepat sekarang tinggal federasi mau ganti latih,12
2025-10-15T22:19:42Z,@genosisokehanos,ga usah piala asia deh mending fokus piala aff dulu jadi juara dulu deh jangan berekspektasi tinggi,0
2025-10-16T02:49:51Z,@edelvice6769,genosisokehanosgua gak berekspektasi tinggi sih piala asia gua cuman mau kasih tau kalo match sisa piala asia dipake uji coba match dipake latih buat paten gaya main formasi main wajib starting line up masalah patrick lama kan gak pakem jelas main selalu ubah ubah jadi match manfaat baik piala aff gua tau tahun depan piala aff gua gak terlalu tanggap penting juara cuman masalah gengsi aja karna pernah juara sama sekali mungkin besar main liga semua karna jadwal bentrok liga liga eropa baru mulai gua anggap piala aff buat latih main liga mana layak timnas,0
2025-10-15T16:15:17Z,@yusufnm8987,bina u23 udah bagus pegang sty eh acak2 sama latih belanda u23 gagal fase group yg yg senior hasil dik sty gak yg pakai,0
2025-10-15T16:15:09Z,@winzkywins,buat kaya dbl aja sepak bola koci bang fer sama bang ari,0
2025-10-15T16:13:41Z,@chendyananda5322,mhon maaf om justin om abis hampir smua patahin sm ari ferry om bnyak poin gk bsa balas argumen ferry akhir mngakui msh mau dengar om man teman,0
2025-10-15T16:13:03Z,@darmawan6541,bukun salah kan kalou mulut mu baik mulut mu bicara hancur kan lat timnas,0
2025-10-15T16:12:40Z,@MohdSaiful-f5g,si botak muka,1
2025-10-15T16:12:29Z,@wandycam5709,koci cukup jasa buat futsal indonesia,0
2025-10-15T16:12:01Z,@Islah-hq3ck,mana sih beli sabun bagus inget deh waktu ngomong nlr sport,0
2025-10-15T16:12:01Z,@bhumipoetra494,latih inggris skrg orang jerman bos thomas tuchel hasil inggris rasa jerman makin ngeri euy,1
2025-10-15T16:11:47Z,@XRENNN,tuju sih jadi kongres pssi masa depan ferry,10
2025-10-15T16:11:41Z,@buddyxindonesia,culture opo tho anceloti latih brazil graham arnold latih irak herve renard latih arab culture mana mbok jangan picik,0
2025-10-15T16:11:38Z,@TokeLumpat,biasa habis makan cuci tangan adik adik botol botaktolol,0
2025-10-15T16:11:21Z,@starlitesoccer,jaman sepak bola modern fokus satu filosofi total football kuasa bola serang balik peran latih sty jalan walaupun lebih dominan conter attack hadap tim kuat,2
2025-10-15T22:11:13Z,@WidideJong21,dasar2 sepakbola sekarang passing space pressing possesion lah mana aneh ban quot statement quot sendiri,0
2025-10-15T16:11:20Z,@YogaPermana-f5c,udah ganti latih kelas dunia capello sajahhhh,0
2025-10-15T16:10:56Z,@blackskind8024,pakai latih lokal yg bahasa inggris gak,0
2025-10-15T16:10:48Z,@lobsuproad2050,koci tuh muter muter cuci tangan tp gak mau pihak blanda yg salah,0
2025-10-15T16:10:45Z,@KomenwaeRasahbaper,turut yg penting skill pemaen baik dulu total footballnya belanda kan dasar individu yg bagus milik dribblingnya bagus mampu beri umpan2 yg akurat fisik mumpuni baru strategi alias latih coba cruyff dkk skillnya medioker ngga mungkin jalan tuh total football coba barca jaman pep kalo skill dribbling main so so aja ngga jalan tuh filosofi jepang cara individu sangat bagus sama tim2 top dunia tinggal kembang strategi mo maen dgn strategi filosofi apa pemaen2 adaptasi dgn strategi sebut jadi main sepakbola skill individu bagus dulu baru strategi terap mo hebat apa latih kalo pemaennya ngga implementasi strategi yg terap batas skill main gagal mancini contoh yg hasil dg italia tp ngga apa2 dgn arab saudi buat yg penting main menang cara sah jujur mo maen parkir bulldozer kek mo maen sayap kek mo gegenpressing kek mo jogo bonito kek yg penting menang ngga penting indah sepak bola ujung2nya ken menang coba kalo misal indo tahan total tp menang lawan arab irak judul2nya indonesia maen piala dunia neng ato ngga ato maen indah tp gagal pilih mana coba yg ingat sama fans lolos ato ngga main indah ngga ingat kalo gagal sukur2 kalo main cantik menang ma tinggal nikmat aja so skill main kunci,0
2025-10-15T16:10:39Z,@MaryamMunaf-27,ntah knapa bangsa lbh mmlih cara yh sulit drpd yg mudah,0
2025-10-15T16:10:11Z,@aririzwandi2969,lu belanda lu aman minta gnti latih ngotot mau nya orng belanda kocak kocak emng coach negara ga bagus,0
2025-10-15T16:10:07Z,@WawanSetiawan-xj7sb,langkah baik bagai rasa tanggung jawab tebus salah pak erik tohir sty cara apa bentuk rasa tanggung jawab obat kecewa masarakat cinta bola,4
2025-10-16T02:19:13Z,@NabilaMuthiana,kata gw mah gausah balik udh bener sty out bagai hero dapet apresiasi banyak masyarakat indonesia tata projek yg udh dihancurin orang baru ga terima gw kalau sty hujat kalau gagal,0
2025-10-15T16:09:24Z,@MulYadi-l2l,pecat pk bayar kompensasi biar erick thohir bayar ngapain pke apbn,0
2025-10-15T16:09:16Z,@yusufahmad277,bulshit filosofi paling dasar bina aja jalan,0
2025-10-15T16:09:01Z,@PutriAdelia-r8f,bung towel km bnyk omong urus diri km sendiri p justin jgk jgn bnyk omong lepas anting km dah tua jgk p erik tohir mundur klau px rs malu sombong angkuh p prabowo pecat p erik jadi tri,1
2025-10-15T16:08:47Z,@intimediaatk,sesuai lawan nya pak,0
2025-10-15T16:08:47Z,@nrdilah,kluiverttt outttttttttt,0
2025-10-15T16:08:33Z,@aderama7479,cuci tangan nich,0
2025-10-15T16:08:10Z,@rizprayt,sty latih kelas pildun ngelatih korsel top dunia pernah ngalahin jerman pildun waktu jadi head coach korsel punya tahu paham jam terbang tinggi lawan tim asia mana sangat penting pildun lewat kualifikasi lawan tim asia semua malah dituker sama kelas pk sungguh benar benar mindblowing,38
2025-10-15T22:55:59Z,@budimulyadi6636,zero logic nama haha nangani timnas curacao jg ga prestasi sama sekali ga ngerti knp pilih pk,1
2025-10-16T01:46:08Z,@naandaaaaaa,gak masuk akal yg bilang quot tim latih baik quot,0
2025-10-16T02:21:50Z,@randimardiansyah1033,kan interviewnya pas natal bang,0
2025-10-16T03:17:53Z,@antoeimujiemujie3158,sty alex pastore kombinasi mantap,0
2025-10-16T04:03:21Z,@CeritaBangHan,klo sty latih hebat ga mungkin d ganti head coach timnas korea selatan kalo latih hebat g mungkin d ganti d club baru nya kalo sty hebat ga mungkin thun latih timnas indonesia tropy sty latih bagus tp hebat biasa bagus latih patrik jelas sangat buruk ganti,0
2025-10-15T16:08:08Z,@JokoTingkir-c8s,sigundul kesana kemari utk cuci tangan,0
2025-10-15T16:08:07Z,@yunisari5131,kagum,0
2025-10-15T16:08:04Z,@BudakNgawurr,gk usah jauh2 dlu aja lo hindar timnas dri mafia tp peltih bekas judi nama judi susah liht duit krna lingkar setan kelas pastoor masa iya gk bsa beda main yg masuk line up engk skrng kn malah liar jdi kmna mna ditmbah pernytaan pa andre rosiade skrng mlah smkin liar,0
2025-10-15T16:07:22Z,@TRIFATV,bacot,0
2025-10-15T16:06:55Z,@sigitsetiawan365,jaman sty ga kata kata sisa ruang buat ikhlas argentina aja gass,0
2025-10-15T16:06:51Z,@antara.putra12_,et yg hrus brtanggungjwb krn doi yg mecat sty n mlih pk aplg ad statement bhwa pk tdk d trgetkan utk mmbawa timbas lolos pildun klo emang ga ad trget knp sih pecat sty aneh filosofi yg udh pas tb2 ganti nahkoda yg gantiin track record nya buruk bikin malu,0
2025-10-15T16:05:44Z,@latifnurdin6780,apa lebih alex pastoor kalau banding latih quot bule yg indonesia kalau ga lebih yg signifikan banding arti kapasitas mampu bawah latih korea arti down grade jadi kalau mau ambil latih atas reputasi sin tae yong,0
2025-10-15T16:05:12Z,@abdulmuthi8273,kochi kalo sma tawur pas competition mah kga bakal dbl dong wkwk gw tuju tiap strata didik liga kaya jepang,0
2025-10-15T16:05:03Z,@merysianipar3587,total football coach apa yg bikin sty sedikit jadi backbone timnas quot defense to attack quot coach makanya sty sangat teamnya sangat disiplin tahan,1
2025-10-15T16:04:41Z,@septianfirmansyah936,erick anj patrick anj towel anj arya anj,0
2025-10-15T16:04:17Z,@BejoBejo-x2z,komparasi thn dgn bulan memang ga pas pk ga manfaat legacy sty yg progres naik betul pk pecat cat cat cat titik,0
2025-10-15T16:03:21Z,@okisanjayaansoris.h.ansori5059,buat versi head to head lengkap nilai numerik masing masing skill lalu hitung total rata rata chat gpt buat skala tiap job desk head to head shin tae yong vs patrick kluivert skor rencana amp strategi tim shin tae yong patrick kluivert kembang main shin tae yong patrick kluivert manajemen tim amp pimpin shin tae yong patrick kluivert siap fisik amp kondisi mental shin tae yong patrick kluivert rekor hasil amp kualifikasi shin tae yong patrick kluivert hubung media amp representasi shin tae yong patrick kluivert taktik game management shin tae yong patrick kluivert mentalitas amp motivasi main shin tae yong patrick kluivert kelola data amp analisis lawan shin tae yong patrick kluivert total nilai rata rata shin tae yong patrick kluivert jumlah job desk rata rata shin tae yong rata rata patrick kluivert simpul shin tae yong unggul hampir semua aspek strategi kembang main manajemen tim analisis lawan patrick kluivert punya potensi pimpin komunikasi implementasi batas utama kembang main hasil laga,0
2025-10-15T16:03:14Z,@fajaradyatmaka8131,usul kochi liga asprov liga kabupaten banyak yg mati dualisme urus liga ssb daerah banyak yg mati ayo pssi bangkit sekarang era buka ayo banyak orang2 baik indonesia gerak liga ssb daeeah yg main nya ujicoba kasihan sekali bayang kalau semua daerah kiga ssb jalan liga lo bukan kompetisi turnament liga yg tiap minggu main pleaae kochi kmu orang baik bisalahhh biar pak erik gerak hati nya,0
2025-10-15T16:03:11Z,@bhineka5498,yg jelas tanding r4 aneh pk pecat tanya federasi apa yg benar jadi rapat exco hrs buka publik jangan federasi main cinta bola,0
2025-10-15T16:03:04Z,@sigitsuevie,mau king indo nya menang terus,0
2025-10-15T16:01:27Z,@daffaabdillahyusuf1688,yg nonton koci awal pk masuk sebenernya pesimis sama pk sedikit lebih lega orang keliling nya pk,0
2025-10-15T16:05:00Z,@daffaabdillahyusuf1688,terima semua ko nyata emg batu semua argument nya dasar kalo kena club bias banget huhu,0
2025-10-15T16:01:16Z,@aldimuladi7289,semua lihat salah kalah,0
2025-10-15T16:00:41Z,@Rebecca_sv,salut ama koci tetep berani pandang yg mainstream justru kaya diskusi kalau semua ikut arus cryy,0
2025-10-15T16:02:48Z,@Faidil0295,berani gak langsung stadion kalau ngomongnya ngawur terus bgtu,0
2025-10-15T15:59:56Z,@bhumipoetra494,boikot timnas erick tohir kalo si patrick katro gak pecat,0
2025-10-15T15:59:47Z,@adelardelgenaroel6777,justin jastin mau cuci tangan hahaha,0
2025-10-15T15:59:07Z,@ridwantaher8306,total football piala dunia wkwkwk,0
2025-10-15T15:59:06Z,@adamfachrizal7,bang ferry breaking the 4th wall nyapa semua,0
2025-10-15T15:59:05Z,@mujjexradio7160,tiap si botak ngomong gw skip,0
2025-10-15T15:58:19Z,@iksanpraditya,gk usah debat inti trik out ganti jesus casas kalo sty gk balik biar jesus casas filosofi mafia pssi out semua,0
2025-10-15T15:58:18Z,@yusufnm8987,jangan pakai latih belanda nyata bikin sial mgkin banyak dosa jajah tuh timnas u23 aja gagal fase group piala asia timnas senior gagal belanda sendiri gak pernah juara kw nya,0
2025-10-15T15:57:20Z,@usahamandiri1079,lawan cina msh bagus kok walaupun tom blm maen tengah aman ivar natan emg blm hokky caraka aja pas lawan arab bener bener ancur sih tengah cek cina vs indo bandigin sama lawan arab,0
2025-10-15T15:56:36Z,@trioagustin,rasaa sini argument ferry sangat kekanak kana naif realitanyaa bener koci kalo emang gantung main diaspora menurt pandji jugaa ngomong kalo emang beda budaya bisaa mikira hampir masuk piala duniaa karan isinyaa emang orang2 luar negri,1
2025-10-15T19:04:01Z,@YokiPrasetya,jaman sty diaspora cuma dikit,0
2025-10-15T15:56:32Z,@examblealdo3194,justin tua bacot,0
2025-10-15T15:56:20Z,@Minamarc407,pilih latih culture tuh bukan semata mata familiar sama culture main ajaa lihat familiarity lawan lawan asia tim lawan region kan hadap sama lawan region asia dulu jadi pilih latih gak necessarilly belanda terus kan kalo banding sama negara negara eropa latih sesuai sama nationalitynya negara punya filosofi sepak bola jelas jadi butuh orang erti culture sepak bola mana orang2 sendiri lah filosofi aja gak punya disamain sama eropa,2
2025-10-15T15:55:59Z,@budiipertiwik,kalo orang bilang buka gw dukung pro ah udah sangad sangad pro mau objektif gak dalem bicara substantif banding tahun era gelap start rank fifa quot ngajarin quot passing bulan jadi tim komposisi tim baik pernah berfikir gak sty tahun patrik gak th kurang aja banyak gedeg,0
2025-10-15T15:55:52Z,@selembeselembe7075,turut kalau sepak bola indonesia mau maju pakai pakem sepak bola cocok total voetball variasi barcelona belanda nya variasi pemain2 badan kecil,0
2025-10-15T15:55:49Z,@exonugroho928,ingat sejarah gagal kembang sepakbola politik sdh campur siapa urus org luar pssi yg politik,1
2025-10-15T15:55:06Z,@aripambudi4116,sty dah bangun filosofi cocok buat pemain2 indo tbtb paksa total football,1
2025-10-15T15:55:03Z,@ihwarulhakim2188,justin ngomong nya muter njir wkwk ngakuin aja sih sty bagus,0
2025-10-15T15:55:01Z,@darsobedol78,jastin memang pandai silat lidah,0
2025-10-15T15:55:00Z,@komarchucky3456,quot tim latih baik quot nyata balik,1
2025-10-15T15:54:39Z,@Bsyaputra,tahan coach patrick iya kali udah gagal memang pssi exco gak target utk lolos gitu gak lolos coach pk pecat coach pk timnas gak mungkin laju round banyak diaspora yg justru gak mau main bela timnas kepala batu sty meski sty latih yg jasa utk timnas masa udah habis tunjuk coach pk memang nilai kurang tepat utk urus komposisi maupun strategi situ byk main diaspoara yg gabung justru tarik minat utk bela timnas kini nasi udah jadi bubur bayar kompensasi coach pk lebih baik pssi expo tetap lanjut projeknya sama coach pk hingga kontrak akhir sekian,0
2025-10-15T15:54:28Z,@kakagojag196,inggris latih jerman portugal platih belgia belgia platih portugal apa blanda,0
2025-10-15T15:53:01Z,@isseigamingg2392,seru kayak kalo bang ferri towel satu panggung ni biar konter yapping towel,10
2025-10-15T18:32:04Z,@YokiPrasetya,kalah bro towel yg ngalahin cuma kusnaeni apa binder sing apa hanif,0
2025-10-15T21:43:33Z,@HendriSetiawan1212,yokiprasetya wkwkwk ajak gelut adu jotos kalo sama bung binder,0
2025-10-16T01:08:46Z,@syahrulaldiansyah261,kelas kochi aja kek gitu kagak mau satu panggung sama bang,0
2025-10-16T01:38:31Z,@YokiPrasetya,syahrulaldiansyah261bener liat towel songong minta ampun ego tinggi lebih tinggi kochi,0
2025-10-15T15:52:36Z,@cerulean25_,cape verde main banyak lahir belanda latih bukan orang belanda prancis main banyak turun afrika latih bukan orang afrika turkiye main banyak lahir jerman latih bukan orang jerman argentina main banyak yg turun italia latih bukan orang italia iraq latih ga bahasa arab saudi latih ga bahasa arab qatar latih ga bahasa arab indonesia latih bahasa belanda simpul suatu timnas orang latih ga mesti bahasa budaya sama dgn mayoritas main negara timnas tsb bahasa budaya bantu dlm komunikasi iya ga jamin hasil jalan dgn budaya asal si latih semua balik track record kapasitas alam leadership si latih jd latih timnas indonesia ga belanda mayoritas main lahir belanda main main profesional level klub temu dgn latih main negara jadi beda bahasa budaya yg wajar dlm tim tim tsb isi main bagai macam latar belakang justru paksa latih staff belanda utk timnas indonesia fair buat audero baggot yg kurang familiar dgn budaya tsb main non lahir belanda baker mjosund welber wibowo suatu naik senior,3
2025-10-15T16:03:40Z,@Dcm786hk,standar ganda bikin dungu argumen bebal biar orang rasa quot ohh iya yah quot,1
2025-10-16T01:11:17Z,@putriandini9799,prancis jerman cuma turun afrika turki cara kultur tetep prancis jerman,0
